date,open,high,low,close,volume,value
2018-07-27,8950000.0,9259000.0,8780000.0,9122000.0,10051.36343373,90182962072.15744
2018-07-28,9138000.0,9229000.0,9064000.0,9225000.0,3917.2811502,35925663624.52046
2018-07-29,9229000.0,9310000.0,9153000.0,9238000.0,4119.53145198,38024462760.96575
2018-07-30,9238000.0,9280000.0,8955000.0,9270000.0,5498.91600049,50449604575.65224
2018-07-31,9270000.0,9278000.0,8690000.0,8800000.0,8921.98646091,80229043588.81412
2018-08-01,8807000.0,8844000.0,8548000.0,8726000.0,6033.26071739,52212740816.23962
2018-08-02,8725000.0,8940000.0,8626000.0,8731000.0,6310.22735019,55220834823.04908
2018-08-03,8730000.0,8730000.0,8372000.0,8508000.0,6142.54285504,52194607453.1399
2018-08-04,8508000.0,8610000.0,8000000.0,8074000.0,5211.46198607,43253413179.65695
2018-08-05,8074000.0,8181000.0,7915000.0,8077000.0,3578.83736395,28833153215.93532
2018-08-06,8075000.0,8200000.0,7900000.0,7982000.0,3802.49007138,30597433154.32253
2018-08-07,7973000.0,8190000.0,7750000.0,7760000.0,5910.20815105,47355068348.96838
2018-08-08,7760000.0,7766000.0,7217000.0,7308000.0,7975.33732224,59847789627.6061
2018-08-09,7310000.0,7644000.0,7203000.0,7543000.0,6342.05809593,47072146232.22284
2018-08-10,7546000.0,7608000.0,7100000.0,7230000.0,5780.775775,42724349302.02549
2018-08-11,7227000.0,7590000.0,7127000.0,7325000.0,5066.85216567,36885101190.69186
2018-08-12,7325000.0,7540000.0,7279000.0,7395000.0,2682.39145374,19827538898.01326
2018-08-13,7396000.0,7637000.0,7288000.0,7387000.0,5711.07392516,42619588027.32103
2018-08-14,7386000.0,7386000.0,6960000.0,7233000.0,8027.8392352,57122910971.27044
2018-08-15,7233000.0,7600000.0,7206000.0,7332000.0,7158.7926917,52927582230.33734
2018-08-16,7332000.0,7487000.0,7260000.0,7337000.0,5318.93470139,39186068019.09694
2018-08-17,7338000.0,7526000.0,7306000.0,7496000.0,6653.00143771,49515097451.1836
2018-08-18,7500000.0,7579000.0,7288000.0,7391000.0,4615.70442766,34269405733.09717
2018-08-19,7393000.0,7498000.0,7310000.0,7431000.0,2928.96262117,21644401605.22686
2018-08-20,7432000.0,7469000.0,7244000.0,7255000.0,4187.21791451,30970843739.75834
2018-08-21,7255000.0,7430000.0,7240000.0,7375000.0,3037.60961801,22288720074.33495
2018-08-22,7375000.0,7751000.0,7187000.0,7289000.0,7591.8134609,57175275723.90914
2018-08-23,7286000.0,7500000.0,7285000.0,7439000.0,3662.1835859,26955047058.1944
2018-08-24,7440000.0,7593000.0,7368000.0,7561000.0,3754.38179566,27968267658.12201
2018-08-25,7564000.0,7683000.0,7521000.0,7604000.0,3491.70337305,26486222593.9864
2018-08-26,7604000.0,7637000.0,7450000.0,7547000.0,2824.38421929,21280969843.32656
2018-08-27,7547000.0,7725000.0,7490000.0,7688000.0,4134.98191712,31245125577.7761
2018-08-28,7688000.0,7886000.0,7654000.0,7839000.0,4988.81989282,38693273429.00857
2018-08-29,7838000.0,7938000.0,7723000.0,7825000.0,4912.14169962,38559027707.80889
2018-08-30,7825000.0,7910000.0,7672000.0,7856000.0,4799.95478085,37319319426.02783
2018-08-31,7844000.0,7915000.0,7749000.0,7865000.0,4687.30105795,36718712180.54884
2018-09-01,7865000.0,8009000.0,7844000.0,8001000.0,4338.01207477,34375386341.20901
2018-09-02,8000000.0,8169000.0,7932000.0,8113000.0,4460.52710093,35986068849.0965
2018-09-03,8114000.0,8160000.0,8043000.0,8125000.0,3198.85155079,25904388274.55882
2018-09-04,8116000.0,8279000.0,8111000.0,8271000.0,3811.85788263,31253351748.15389
2018-09-05,8271000.0,8333000.0,7687000.0,7699000.0,7761.44133104,62459759557.79113
2018-09-06,7698000.0,7718000.0,7264000.0,7523000.0,7776.42498652,57708418700.40115
2018-09-07,7522000.0,7543000.0,7292000.0,7382000.0,4198.8008613,31207926938.16083
2018-09-08,7391000.0,7439000.0,7110000.0,7206000.0,2881.52639575,21083974349.89717
2018-09-09,7206000.0,7437000.0,7131000.0,7232000.0,3330.24379869,24219366134.95087
2018-09-10,7232000.0,7348000.0,7198000.0,7274000.0,3089.33223454,22419048457.83869
2018-09-11,7275000.0,7350000.0,7126000.0,7239000.0,3392.11803014,24572480949.58474
2018-09-12,7242000.0,7289000.0,7155000.0,7234000.0,3994.11931681,28833461619.81044
2018-09-13,7238000.0,7399000.0,7233000.0,7355000.0,4029.70108465,29538754836.37971
2018-09-14,7355000.0,7504000.0,7261000.0,7359000.0,4397.95749188,32402972263.27593
2018-09-15,7361000.0,7397000.0,7320000.0,7363000.0,2206.71646834,16251306528.37896
2018-09-16,7365000.0,7386000.0,7250000.0,7356000.0,2939.07928986,21546431123.47827
2018-09-17,7356000.0,7373000.0,7128000.0,7191000.0,4535.64958686,32986348073.76501
2018-09-18,7192000.0,7283000.0,7134000.0,7234000.0,4053.11354921,29178284487.21652
2018-09-19,7234000.0,7388000.0,7010000.0,7245000.0,4306.69728981,31042943583.09574
2018-09-20,7250000.0,7364000.0,7190000.0,7311000.0,4570.14222037,33174326631.62673
2018-09-21,7311000.0,7596000.0,7287000.0,7537000.0,9545.78162275,71329466429.49927
2018-09-22,7537000.0,7636000.0,7425000.0,7540000.0,4866.23755949,36611321982.49284
2018-09-23,7539000.0,7600000.0,7450000.0,7500000.0,4216.92509274,31738538695.06925
2018-09-24,7500000.0,7547000.0,7407000.0,7430000.0,3046.33250681,22738698842.47596
2018-09-25,7428000.0,7439000.0,7241000.0,7299000.0,4725.14731707,34503898776.90172
2018-09-26,7299000.0,7392000.0,7259000.0,7300000.0,3921.98120692,28697315885.20068
2018-09-27,7300000.0,7490000.0,7261000.0,7447000.0,4027.10107711,29562427626.61729
2018-09-28,7447000.0,7551000.0,7339000.0,7408000.0,5408.47953602,40311237728.94514
2018-09-29,7408000.0,7410000.0,7280000.0,7360000.0,3246.00594677,23817952485.32884
2018-09-30,7360000.0,7418000.0,7327000.0,7393000.0,3162.07598214,23299373206.16943
2018-10-01,7394000.0,7449000.0,7280000.0,7375000.0,4331.49181371,31921258985.45116
2018-10-02,7374000.0,7414000.0,7337000.0,7369000.0,3525.16031441,26011699053.6188
2018-10-03,7369000.0,7393000.0,7299000.0,7386000.0,3057.96001967,22451100875.946
2018-10-04,7385000.0,7499000.0,7362000.0,7481000.0,3366.9757101,25090339901.40923
2018-10-05,7481000.0,7545000.0,7410000.0,7503000.0,3891.95335424,29024391002.34309
2018-10-06,7502000.0,7509000.0,7438000.0,7485000.0,2194.14874573,16410447472.91659
2018-10-07,7484000.0,7513000.0,7424000.0,7482000.0,1904.00188064,14211705821.2496
2018-10-08,7483000.0,7589000.0,7461000.0,7542000.0,3391.80918903,25492080041.81498
2018-10-09,7541000.0,7550000.0,7484000.0,7527000.0,2147.42528494,16145607713.03003
2018-10-10,7527000.0,7530000.0,7380000.0,7472000.0,4412.34394843,32880503263.60822
2018-10-11,7472000.0,7480000.0,7150000.0,7187000.0,7579.91610222,54997705332.46352
2018-10-12,7195000.0,7300000.0,7155000.0,7183000.0,4836.81145319,34953411427.05833
2018-10-13,7180000.0,7211000.0,7159000.0,7189000.0,1850.50448252,13298596555.8646
2018-10-14,7190000.0,7263000.0,7182000.0,7198000.0,2310.3333017,16669464824.60389
2018-10-15,7200000.0,7905000.0,7165000.0,7413000.0,11984.6857021,90107430327.14738
2018-10-16,7416000.0,7465000.0,7312000.0,7352000.0,3356.42495081,24763329152.45943
2018-10-17,7352000.0,7380000.0,7280000.0,7327000.0,2999.20011723,21967509196.6327
2018-10-18,7327000.0,7390000.0,7311000.0,7343000.0,2703.41651159,19859287539.32475
2018-10-19,7343000.0,7364000.0,7281000.0,7291000.0,2800.77612068,20483702337.38526
2018-10-20,7291000.0,7317000.0,7265000.0,7302000.0,1970.0429939,14358799866.93087
2018-10-21,7302000.0,7350000.0,7297000.0,7311000.0,1836.45337649,13434970475.60574
2018-10-22,7310000.0,7322000.0,7271000.0,7297000.0,2953.97307214,21562049643.55865
2018-10-23,7297000.0,7318000.0,7251000.0,7270000.0,3011.57930571,21946880516.14418
2018-10-24,7270000.0,7323000.0,7261000.0,7296000.0,3597.70170567,26251383586.77942
2018-10-25,7296000.0,7300000.0,7229000.0,7272000.0,2934.43637646,21305653482.14609
2018-10-26,7272000.0,7309000.0,7241000.0,7276000.0,2404.52146255,17476211741.25722
2018-10-27,7276000.0,7291000.0,7250000.0,7284000.0,1632.07550396,11870598183.71014
2018-10-28,7284000.0,7290000.0,7241000.0,7258000.0,1367.83748212,9933433252.79119
2018-10-29,7259000.0,7264000.0,7057000.0,7097000.0,3760.90731634,26967898391.85129
2018-10-30,7097000.0,7162000.0,7094000.0,7140000.0,2329.37978247,16632386526.8971
2018-10-31,7139000.0,7200000.0,7062000.0,7162000.0,2918.68446747,20818160095.02155
2018-11-01,7162000.0,7200000.0,7141000.0,7186000.0,1920.59318498,13757575371.45541
2018-11-02,7186000.0,7221000.0,7161000.0,7179000.0,2653.27837824,19075966861.85672
2018-11-03,7179000.0,7185000.0,7100000.0,7150000.0,1584.16259136,11320699649.12161
2018-11-04,7145000.0,7270000.0,7125000.0,7213000.0,2763.64095353,19852502555.39935
2018-11-05,7214000.0,7246000.0,7187000.0,7198000.0,2781.27420558,20074802894.18236
2018-11-06,7198000.0,7256000.0,7186000.0,7231000.0,3516.59860154,25372867294.3267
2018-11-07,7237000.0,7348000.0,7219000.0,7310000.0,4075.20654325,29774252935.91645
2018-11-08,7312000.0,7342000.0,7245000.0,7282000.0,3316.39523463,24173143921.94452
2018-11-09,7282000.0,7307000.0,7203000.0,7243000.0,3141.94399954,22810221463.54516
2018-11-10,7243000.0,7275000.0,7228000.0,7237000.0,1636.97140048,11871056469.039
2018-11-11,7237000.0,7260000.0,7180000.0,7253000.0,1818.84842381,13153925980.66303
2018-11-12,7253000.0,7284000.0,7234000.0,7249000.0,2501.92493132,18145683552.6984
2018-11-13,7249000.0,7270000.0,7203000.0,7248000.0,2949.09619474,21358444564.34167
2018-11-14,7248000.0,7270000.0,6514000.0,6782000.0,9333.25109232,64821926065.1521
2018-11-15,6782000.0,6811000.0,6253000.0,6529000.0,9344.82551128,60814427908.219
2018-11-16,6529000.0,6580000.0,6350000.0,6425000.0,4920.30398166,31772507435.98348
2018-11-17,6426000.0,6452000.0,6344000.0,6385000.0,2858.37777974,18237270244.63476
2018-11-18,6383000.0,6494000.0,6363000.0,6431000.0,2331.37096303,14958107586.57964
2018-11-19,6431000.0,6436000.0,5563000.0,5618000.0,10146.07679702,60747307730.39638
2018-11-20,5618000.0,5762000.0,4935000.0,5177000.0,17978.21071906,95754967134.07922
2018-11-21,5177000.0,5414000.0,5016000.0,5274000.0,8532.49327465,44497249129.77502
2018-11-22,5274000.0,5361000.0,4950000.0,4965000.0,5004.26901548,25948518440.63089
2018-11-23,4965000.0,5071000.0,4782000.0,5013000.0,9163.96074326,45285118699.70518
2018-11-24,5013000.0,5112000.0,4411000.0,4492000.0,8851.92005334,42650526651.76355
2018-11-25,4492000.0,4766000.0,4126000.0,4616000.0,14846.61807208,65554014148.7015
2018-11-26,4616000.0,4747000.0,4177000.0,4371000.0,14659.13232924,65903686544.80377
2018-11-27,4365000.0,4458000.0,4162000.0,4380000.0,10023.86956673,43205370531.18933
2018-11-28,4380000.0,4932000.0,4369000.0,4800000.0,15135.99871579,70403454469.41722
2018-11-29,4795000.0,5030000.0,4661000.0,4840000.0,13588.75645203,65577051421.08243
2018-11-30,4841000.0,4888000.0,4440000.0,4565000.0,11389.14325328,53038246796.24296
2018-12-01,4565000.0,4834000.0,4476000.0,4721000.0,6990.42801181,32588352828.91493
2018-12-02,4720000.0,4852000.0,4614000.0,4685000.0,6984.37158641,32924426895.48919
2018-12-03,4699000.0,4728000.0,4330000.0,4387000.0,8886.50699993,40003959996.6923
2018-12-04,4393000.0,4592000.0,4280000.0,4457000.0,9755.04505869,43474749999.14644
2018-12-05,4456000.0,4472000.0,4232000.0,4262000.0,8325.80342723,36235565227.07808
2018-12-06,4262000.0,4391000.0,3950000.0,3965000.0,14125.61843122,59748180327.29378
2018-12-07,3962000.0,4005000.0,3666000.0,3868000.0,15549.85391268,59708370844.57996
2018-12-08,3868000.0,3953000.0,3714000.0,3875000.0,7681.09933383,29612071269.05155
2018-12-09,3877000.0,4120000.0,3832000.0,4013000.0,6483.95165173,25604546302.7552
2018-12-10,4013000.0,4075000.0,3838000.0,3895000.0,6046.32716932,23883074170.01762
2018-12-11,3893000.0,3924000.0,3764000.0,3822000.0,6669.04649885,25692198381.7646
2018-12-12,3822000.0,3929000.0,3792000.0,3888000.0,5659.62569846,21805254970.16061
2018-12-13,3889000.0,3900000.0,3693000.0,3721000.0,5314.52909104,20265170914.68919
2018-12-14,3721000.0,3777000.0,3595000.0,3642000.0,5889.21194184,21793982877.2374
2018-12-15,3641000.0,3685000.0,3562000.0,3619000.0,4034.72846031,14632832607.60874
2018-12-16,3620000.0,3700000.0,3612000.0,3637000.0,3542.84499551,12974785983.73166
2018-12-17,3636000.0,3973000.0,3625000.0,3923000.0,9103.62714974,34536634668.69621
2018-12-18,3921000.0,4110000.0,3848000.0,4088000.0,7666.87337544,30304504784.57611
2018-12-19,4092000.0,4400000.0,4054000.0,4124000.0,12333.94328952,51926147648.98292
2018-12-20,4127000.0,4637000.0,4090000.0,4552000.0,16481.71245495,72750405678.29314
2018-12-21,4552000.0,4733000.0,4243000.0,4333000.0,16822.18191833,75652109472.71754
2018-12-22,4333000.0,4494000.0,4272000.0,4464000.0,7007.24216643,30486695427.30693
2018-12-23,4465000.0,4549000.0,4369000.0,4439000.0,7458.50412788,33389627461.62296
2018-12-24,4436000.0,4700000.0,4425000.0,4539000.0,11018.72955822,50759889673.59508
2018-12-25,4537000.0,4553000.0,4138000.0,4243000.0,8603.02466497,36742695644.63038
2018-12-26,4243000.0,4349000.0,4157000.0,4293000.0,7965.54551542,33844677004.27892
2018-12-27,4292000.0,4334000.0,4062000.0,4124000.0,6387.12492085,26872111965.80108
2018-12-28,4127000.0,4380000.0,4043000.0,4338000.0,9044.90073346,37782469290.68442
2018-12-29,4338000.0,4388000.0,4166000.0,4200000.0,5249.20699964,22620577738.75656
2018-12-30,4190000.0,4335000.0,4153000.0,4291000.0,4820.06273912,20494140204.29936
2018-12-31,4294000.0,4322000.0,4129000.0,4200000.0,4319.65438521,18279938719.71038
2019-01-01,4200000.0,4297000.0,4130000.0,4288000.0,3806.56039475,15997558882.95464
2019-01-02,4288000.0,4366000.0,4241000.0,4347000.0,5413.33304643,23238255655.4911
2019-01-03,4348000.0,4360000.0,4251000.0,4284000.0,4683.66209758,20189326809.49272
2019-01-04,4285000.0,4328000.0,4231000.0,4303000.0,5455.72943421,23365453641.52329
2019-01-05,4304000.0,4345000.0,4270000.0,4294000.0,3332.94892431,14367611651.64076
2019-01-06,4294000.0,4551000.0,4270000.0,4520000.0,4835.56400675,21317313689.87248
2019-01-07,4519000.0,4550000.0,4450000.0,4499000.0,4307.10019813,19378111847.85265
2019-01-08,4498000.0,4577000.0,4420000.0,4480000.0,5089.28053387,22861221192.08012
2019-01-09,4481000.0,4510000.0,4431000.0,4458000.0,4477.80053429,20054659109.5971
2019-01-10,4460000.0,4487000.0,4060000.0,4087000.0,10233.89728557,43511837850.15597
2019-01-11,4086000.0,4149000.0,4029000.0,4101000.0,5325.27940583,21762101414.1469
2019-01-12,4101000.0,4140000.0,4043000.0,4098000.0,3247.57216084,13292760229.80835
2019-01-13,4098000.0,4102000.0,3940000.0,3963000.0,3318.31923108,13362699539.05393
2019-01-14,3966000.0,4141000.0,3951000.0,4098000.0,4950.8678849,19919384100.2745
2019-01-15,4098000.0,4116000.0,4002000.0,4034000.0,4819.99157761,19648524022.42221
2019-01-16,4034000.0,4100000.0,4014000.0,4052000.0,5635.84626852,22826801255.10307
2019-01-17,4052000.0,4088000.0,4002000.0,4075000.0,5735.32175195,23191974158.36697
2019-01-18,4075000.0,4080000.0,4022000.0,4046000.0,4470.59388512,18090172100.93611
2019-01-19,4048000.0,4188000.0,4040000.0,4115000.0,4320.72451794,17700041108.15115
2019-01-20,4115000.0,4135000.0,3913000.0,3984000.0,4635.17392144,18700994621.40335
2019-01-21,3985000.0,4001000.0,3937000.0,3973000.0,4739.10320572,18825781824.69013
2019-01-22,3973000.0,4045000.0,3886000.0,4013000.0,6366.1518058,25320116140.98014
2019-01-23,4013000.0,4029000.0,3973000.0,3996000.0,4397.65303735,17597685481.14387
2019-01-24,3997000.0,4000000.0,3941000.0,3983000.0,4413.84065077,17515207475.08745
2019-01-25,3982000.0,3994000.0,3911000.0,3957000.0,4594.53577314,18140518929.97525
2019-01-26,3957000.0,4039000.0,3934000.0,3963000.0,3770.71441776,14985339129.6444
2019-01-27,3963000.0,3975000.0,3900000.0,3951000.0,2879.05223312,11377067405.06837
2019-01-28,3950000.0,3952000.0,3775000.0,3828000.0,5807.39699502,22304580301.43486
2019-01-29,3828000.0,3841000.0,3730000.0,3795000.0,4037.5905587,15283094613.08661
2019-01-30,3796000.0,3855000.0,3769000.0,3810000.0,7619.50824424,29038484073.73204
2019-01-31,3810000.0,3845000.0,3752000.0,3775000.0,5907.05089757,22400435614.53945
2019-02-01,3775000.0,3825000.0,3735000.0,3816000.0,3535.66565154,13357206471.55473
2019-02-02,3816000.0,3870000.0,3796000.0,3855000.0,2189.96461132,8354523949.3495
2019-02-03,3853000.0,3861000.0,3794000.0,3821000.0,2089.51667463,7982336758.72265
2019-02-04,3821000.0,3849000.0,3792000.0,3822000.0,2847.99607841,10894599223.77978
2019-02-05,3822000.0,3845000.0,3814000.0,3835000.0,3536.64920363,13549201597.04031
2019-02-06,3835000.0,3844000.0,3756000.0,3791000.0,4564.88792233,17306495865.91493
2019-02-07,3791000.0,3800000.0,3776000.0,3783000.0,4630.81677589,17538962572.03534
2019-02-08,3783000.0,4075000.0,3768000.0,4009000.0,8694.60592483,33718485512.13377
2019-02-09,4007000.0,4038000.0,3968000.0,3998000.0,4099.33222543,16392143507.56707
2019-02-10,3997000.0,4030000.0,3937000.0,4023000.0,4852.85159907,19360278162.42653
2019-02-11,4023000.0,4035000.0,3962000.0,3986000.0,3690.35442515,14716578441.15567
2019-02-12,3986000.0,4020000.0,3957000.0,3981000.0,3922.74039034,15617366229.40254
2019-02-13,3980000.0,4017000.0,3962000.0,3983000.0,3675.48976826,14645352763.34063
2019-02-14,3983000.0,3992000.0,3967000.0,3984000.0,2817.99053119,11221918185.76723
2019-02-15,3983000.0,4039000.0,3979000.0,3986000.0,4199.89299262,16776642969.37476
2019-02-16,3983000.0,4030000.0,3982000.0,4002000.0,4941.13288261,19784605484.33983
2019-02-17,4002000.0,4094000.0,3986000.0,4040000.0,6462.47621724,25958034938.27571
2019-02-18,4040000.0,4260000.0,4027000.0,4236000.0,9883.41843537,40909656713.03983
2019-02-19,4236000.0,4338000.0,4150000.0,4259000.0,9217.25757906,39212341501.56375
2019-02-20,4259000.0,4333000.0,4219000.0,4315000.0,5067.51108128,21687354260.85121
2019-02-21,4315000.0,4398000.0,4291000.0,4328000.0,7641.80816629,33107106122.26572
2019-02-22,4327000.0,4369000.0,4319000.0,4346000.0,4028.81050111,17510528618.74552
2019-02-23,4344000.0,4494000.0,4319000.0,4479000.0,4954.50746453,21730796181.66509
2019-02-24,4479000.0,4554000.0,4165000.0,4178000.0,10822.98110481,47062182613.55633
2019-02-25,4178000.0,4265000.0,4177000.0,4255000.0,7140.02952849,30222231652.80479
2019-02-26,4255000.0,4266000.0,4206000.0,4228000.0,6237.94973547,26417834792.1386
2019-02-27,4229000.0,4271000.0,4145000.0,4259000.0,6561.25383115,27760919570.09288
2019-02-28,4259000.0,4321000.0,4201000.0,4240000.0,7139.12200606,30380644612.9683
2019-03-01,4240000.0,4265000.0,4230000.0,4248000.0,3231.98857514,13729868788.67749
2019-03-02,4248000.0,4267000.0,4205000.0,4253000.0,2997.96422112,12731408160.97834
2019-03-03,4253000.0,4262000.0,4215000.0,4239000.0,2857.93732777,12142792526.5594
2019-03-04,4239000.0,4257000.0,4120000.0,4155000.0,6152.05869422,25683830681.12967
2019-03-05,4155000.0,4264000.0,4132000.0,4249000.0,7840.0875585,32880069332.15294
2019-03-06,4248000.0,4297000.0,4210000.0,4260000.0,5280.01187718,22448983963.91729
2019-03-07,4260000.0,4308000.0,4258000.0,4289000.0,5130.4641732,21983491313.69089
2019-03-08,4289000.0,4358000.0,4234000.0,4310000.0,10012.80844409,43201103063.97781
2019-03-09,4310000.0,4396000.0,4287000.0,4352000.0,9813.71927923,42497619391.12233
2019-03-10,4350000.0,4353000.0,4306000.0,4336000.0,7251.47664633,31368482427.96001
2019-03-11,4336000.0,4374000.0,4292000.0,4337000.0,10955.38444468,47412154067.35976
2019-03-12,4336000.0,4362000.0,4269000.0,4326000.0,10293.99529849,44481135455.55445
2019-03-13,4326000.0,4369000.0,4294000.0,4325000.0,8246.29814077,35702571876.14274
2019-03-14,4325000.0,4388000.0,4285000.0,4337000.0,9702.14149201,42093571520.17961
2019-03-15,4337000.0,4382000.0,4325000.0,4359000.0,7102.63937061,30894150609.93698
2019-03-16,4360000.0,4492000.0,4354000.0,4445000.0,5146.01355993,22792892102.79223
2019-03-17,4445000.0,4448000.0,4384000.0,4425000.0,4051.52761754,17901106204.10674
2019-03-18,4425000.0,4484000.0,4415000.0,4458000.0,9501.14160892,42231498335.58667
2019-03-19,4457000.0,4496000.0,4442000.0,4486000.0,6628.55821296,29606984260.81934
2019-03-20,4486000.0,4535000.0,4457000.0,4533000.0,7162.39960891,32206860697.74433
2019-03-21,4533000.0,4563000.0,4411000.0,4491000.0,9074.41770787,40950501860.49251
2019-03-22,4491000.0,4514000.0,4471000.0,4490000.0,5767.56572806,25922574998.34574
2019-03-23,4489000.0,4535000.0,4481000.0,4507000.0,4010.8007386,18063802464.01028
2019-03-24,4505000.0,4539000.0,4492000.0,4525000.0,6141.26696193,27750974254.64919
2019-03-25,4526000.0,4548000.0,4425000.0,4487000.0,9560.22460821,43154854390.18012
2019-03-26,4487000.0,4494000.0,4420000.0,4493000.0,7150.76182259,31882079601.84378
2019-03-27,4493000.0,4553000.0,4477000.0,4548000.0,6801.09104325,30760863615.12335
2019-03-28,4548000.0,4592000.0,4525000.0,4550000.0,8955.6799217,40721706397.41247
2019-03-29,4550000.0,4676000.0,4548000.0,4641000.0,8584.39564075,39551042227.46028
2019-03-30,4642000.0,4680000.0,4533000.0,4636000.0,7117.93320635,32846205908.98962
2019-03-31,4636000.0,4670000.0,4618000.0,4661000.0,7660.19035262,35580484027.08325
2019-04-01,4661000.0,4760000.0,4621000.0,4711000.0,13066.44049624,61367451587.99779
2019-04-02,4711000.0,5525000.0,4706000.0,5411000.0,35779.36962198,187338761537.22052
2019-04-03,5411000.0,5864000.0,5367000.0,5594000.0,23006.90185268,128311433264.78406
2019-04-04,5601000.0,5718000.0,5452000.0,5571000.0,11968.33556833,67248751137.94293
2019-04-05,5567000.0,5722000.0,5559000.0,5685000.0,12728.86348074,71837233046.14041
2019-04-06,5685000.0,5975000.0,5641000.0,5793000.0,10079.33500166,58139843921.28878
2019-04-07,5793000.0,5950000.0,5757000.0,5910000.0,8606.56750049,50404446877.12297
2019-04-08,5910000.0,6104000.0,5841000.0,6091000.0,11262.5617768,67712465968.62198
2019-04-09,6091000.0,6092000.0,5939000.0,6000000.0,7547.51871099,45341862456.00577
2019-04-10,6001000.0,6250000.0,5999000.0,6166000.0,8318.97682643,50559893824.71343
2019-04-11,6166000.0,6196000.0,5800000.0,5860000.0,14323.59630125,85597800453.13098
2019-04-12,5860000.0,5927000.0,5650000.0,5897000.0,8432.76271085,48991693378.28947
2019-04-13,5896000.0,5932000.0,5822000.0,5889000.0,4226.05326009,24898843330.87834
2019-04-14,5889000.0,5998000.0,5828000.0,5958000.0,4218.82004407,24845739740.97041
2019-04-15,5958000.0,6025000.0,5840000.0,5860000.0,8101.81650803,48168775195.48494
2019-04-16,5860000.0,6034000.0,5772000.0,6024000.0,7498.73648699,44243111241.56934
2019-04-17,6024000.0,6080000.0,5971000.0,6004000.0,5946.73096896,35747851543.34135
2019-04-18,6004000.0,6094000.0,5998000.0,6070000.0,8489.43472618,51265996377.65896
2019-04-19,6070000.0,6147000.0,5991000.0,6087000.0,6350.20410717,38416852460.9841
2019-04-20,6086000.0,6156000.0,6079000.0,6141000.0,3994.04389513,24441198119.76691
2019-04-21,6138000.0,6177000.0,6047000.0,6145000.0,5971.98194427,36591579568.45136
2019-04-22,6145000.0,6276000.0,6092000.0,6237000.0,6659.99298085,40997651043.63394
2019-04-23,6237000.0,6549000.0,6219000.0,6450000.0,10869.22891599,69682423128.0528
2019-04-24,6449000.0,6566000.0,6288000.0,6415000.0,11844.50070092,76390522760.69325
2019-04-25,6415000.0,6448000.0,6082000.0,6120000.0,8244.90323779,52042608548.29699
2019-04-26,6120000.0,6347000.0,6010000.0,6137000.0,10592.33130941,65207804565.95224
2019-04-27,6139000.0,6164000.0,6080000.0,6114000.0,3095.99607482,18921078813.3889
2019-04-28,6115000.0,6188000.0,6089000.0,6138000.0,3983.08641683,24438479922.35286
2019-04-29,6138000.0,6159000.0,5963000.0,6029000.0,5702.959786,34634354993.66441
2019-04-30,6030000.0,6160000.0,6007000.0,6117000.0,5325.66521626,32305038599.63975
2019-05-01,6117000.0,6198000.0,6107000.0,6192000.0,3938.46440095,24227450824.2018
2019-05-02,6193000.0,6378000.0,6165000.0,6327000.0,5239.96342431,32802646308.6656
2019-05-03,6327000.0,6716000.0,6300000.0,6596000.0,11092.57495268,72666545636.99371
2019-05-04,6596000.0,6759000.0,6452000.0,6719000.0,6998.19026783,46445234090.60933
2019-05-05,6718000.0,6731000.0,6607000.0,6704000.0,3199.97736446,21361033200.7164
2019-05-06,6703000.0,6712000.0,6573000.0,6620000.0,3956.9602345,26220651770.71382
2019-05-07,6620000.0,6930000.0,6618000.0,6753000.0,7375.75047151,50241575599.49264
2019-05-08,6752000.0,6959000.0,6670000.0,6959000.0,5646.19320357,38562734631.63851
2019-05-09,6952000.0,7299000.0,6943000.0,7273000.0,9562.19350399,67992076301.71716
2019-05-10,7272000.0,7588000.0,7228000.0,7495000.0,10597.21131677,78450667830.04883
2019-05-11,7495000.0,8551000.0,7491000.0,8368000.0,24016.23318105,192203171426.961
2019-05-12,8370000.0,8807000.0,7950000.0,8170000.0,21060.149816,176449916378.52832
2019-05-13,8166000.0,9518000.0,8064000.0,9230000.0,26618.70635664,235643959195.83844
2019-05-14,9235000.0,9907000.0,9100000.0,9499000.0,25056.33445661,238632664795.1941
2019-05-15,9499000.0,9757000.0,9220000.0,9606000.0,17857.0863588,169852029142.36987
2019-05-16,9606000.0,9842000.0,9247000.0,9465000.0,17057.02756153,163495312959.77344
2019-05-17,9465000.0,9557000.0,8360000.0,8891000.0,22071.33565071,193477025101.32385
2019-05-18,8891000.0,9232000.0,8684000.0,8823000.0,11615.27700105,103532300329.37686
2019-05-19,8819000.0,9809000.0,8810000.0,9712000.0,16388.29983101,154584732204.60852
2019-05-20,9712000.0,9713000.0,9200000.0,9581000.0,11458.02697678,108765142547.01659
2019-05-21,9581000.0,9646000.0,9402000.0,9509000.0,9783.22266274,93082551308.2664
2019-05-22,9509000.0,9611000.0,9220000.0,9309000.0,8874.09362343,83848748948.01509
2019-05-23,9304000.0,9593000.0,9003000.0,9491000.0,9626.42743604,89346955513.7917
2019-05-24,9491000.0,9700000.0,9346000.0,9580000.0,8929.98092211,85093234544.19118
2019-05-25,9583000.0,9658000.0,9510000.0,9594000.0,4423.41467288,42378085670.41194
2019-05-26,9594000.0,10470000.0,9386000.0,10299000.0,11097.02673955,110060165300.10384
